店铺名称,类别,评分,所属片区,纬度,经度,详细地址,优惠套餐情况,营业时间,联系电话,累计售出份数,餐厅简介,特色菜
渝霏家五谷渔粉(复合店),快餐,3.4,沃尔玛,32.039631,112.136127,樊城区长虹路沃尔玛四楼,18.8元单人餐，59.9元双人餐;,,0710-3820336,3189,,"豚骨拉面,招牌渔粉,凉拌海带丝,果汁,经典豚骨拉面,牛井饭,照烧鸡排饭,川椒牛丸米线,五谷招牌渔粉,五谷香辣肥肠粉,蒜蓉海带丝,爽口木耳,芒果汁,橙汁,豆奶,片片鱼,金汤肥牛面,三鲜过桥米线"
米豆寿司,日式寿司,4.6,樊城区,32.034565,112.129,樊城区建设西路21号创意园2号楼1楼,单人餐25元，3-4人餐60元，双人餐69.9元，3-5人餐120元;180代200元;,周一至周日 午市 10:30-14:30 晚市 16:30-21:00,18727168150,3169,,"可可,寿司,组合寿司,加州蟹籽卷,李公主,香芒寿司,虎皮灼蟹,火灼鳗鱼,绿龙卷,双沙海味卷,原味咖啡,炙烧北海道,樱花卷,香芒三文鱼,北极贝寿司,三文鱼寿司,芝士虾寿司,黄金海盗船,油扬寿司,猪猪侠,三文鱼手握,玉子寿司,大明虾寿司"
3Q创意蛋糕店,蛋糕,5,人民广场,32.040681,112.157344,樊城区人民广场南侧的银泰百货B座903号,满100送10元尊享券（买单立享）;定制甜品台1元，8.8元七彩肉松卷一份，8英寸蛋糕49元起，6英寸蛋糕88元起，99元蛋糕2选1，12生肖蛋糕99元，花仙子蛋糕108元，黄桃之恋109元，数码照片蛋糕139元，女王蛋糕139元，香蕉巧克力冰淇淋慕斯159元，鲜芒果冰淇淋慕斯159元，会发红包的红包蛋糕168元，定制蛋糕（款式随心想）168元;,周一至周日 08:30-20:00  非营业时段 2018-02-15至2018-02-21 全天,0710-2303549/18327565154,3168,创意蛋糕店，个性化定制属于您的专属蛋糕，承接各种宴席冷餐甜品台,"七彩肉松卷,照片蛋糕,创意蛋糕,棒棒糖,肉松蛋糕,蛋糕卷,手指饼,手工饼干,小点心,香蕉慕斯蛋糕,纯奶油蛋糕,淡奶油,彩虹卷,芭比蛋糕,小饼干,肉松卷包,女王蛋糕,肉松面包,翻糖蛋糕,水果奶油蛋糕,彩虹奶油蛋糕,8寸蛋糕,黄桃之恋,肉松蛋卷,托马斯,杯子蛋糕,情趣蛋糕,提子饼干,小糕点,彩虹蛋糕,香蕉巧克力慕斯蛋糕"
德庄火锅(天元四季城店),重庆火锅,4.1,天元四季城,32.041342,112.150769,樊城区大庆西路天元四季城4楼411室,50代100元;,周一至周日 11:00-21:00,0710-3318855,3162,,"经典红汤+德庄汤+高汤,德庄毛肚,恒都精品肥牛,撒尿牛肉丸,海带,豆皮,手工面,鸳鸯锅,茶位费,金针菇,脆皮肠,自助味碟,纸巾,乌珠穆沁精选羊肉,大白菜,鸭血,德庄酥肉,鲜鱿鱼,精品老肉片"
巴黎香(南街店),甜点饮品,4,胜利街,32.004257,112.161839,襄城区胜利街广益量贩KTV南对面,88元蛋糕2选1，89元蛋糕2选1，鲜莓乳酪98元，118元蛋糕2选1，鲜莓乳酪148元;,周一至周日 09:00-20:00,0710-3554487,3160,巴黎香，已有十几年历史，座落在交通便利，四通八达湖北省襄樊市各区域，在襄阳市已有十四个分店，装修高档舒适，各类甜点丰盛，是热爱甜品的您理想去处。,"香榭人间,蛋糕面包,蛋糕边,祝福,思恋,粽情粽意,粽情巴黎香（大）,豆沙面包,粽情巴黎香（小）,端午香粽,巴黎之恋,巴黎香榭,鲜果百汇,黑巧克力生日蛋糕,友情闺蜜,浓情雪域"
华莱士(百洋欧典店),快餐,3.7,民发世界城,32.067089,112.173509,襄州区航空路百洋欧典7号楼门面房,9.9元乐享单人套餐，12.8元美味单人套餐，21.8元美味双人套餐，24.9元超值欢聚套餐，79.9元超值欢聚套餐;,周一至周日 午市 11:30-14:00 晚市 17:30-21:00,0710-2829186,3158,,
吧遇时尚涮吧(家乐福店),小火锅,3.3,家乐福,32.062241,112.148192,樊城区中原路家乐福负一楼,双人餐56.9元起，2-3人餐79元，5人餐159元;85代100元;,,0710-3610378,3155,,
陈小五烘焙坊(东门店),甜点饮品,4.3,闸口,32.022775,112.16548,襄城区庞公路东门口,滋味蛋糕25元，水果蛋糕87元，10寸生日蛋糕108元，双层生日蛋糕189元;,周一至周日 09:00-20:00,0710-3557106,3155,陈小五烘焙坊，是一家集烘焙、研发、生产、销售于一体的民营专业食品公司。公司座落于襄阳城南、美丽的岘首山下十家庙村。陈小五烘焙坊创立于1998年。自2006年3月建立现代企业公司制以来，始终坚持“靠人才强企，以科技兴企”的战略思想，秉承“恪守承诺、卓越服务、诚信合作、共创辉煌”的经营理念，让客户尽情享受绿色健康生活新食尚，以质量和诚信赢得了广大客户的信任和青睐。2010年12月陈小五商标获襄阳市知名商标殊荣。目前，陈小五烘焙坊已经发展成为拥有一家中央烘焙工厂和30家门市分店，正式员工300余人的大型西饼生产企业,"小蛋糕,面包蛋糕,水果奶油蛋糕,唱片面包,幸福味道,水果蛋糕,蔓越莓西饼,南瓜土司,老婆饼,天使卷,水果巧克力,小点心,圣女果,火龙果,猕猴桃,胡萝卜土司,红豆夹心,牛奶棒,紫薯土司,毛毛虫,雨后心情,水果夹心,巧克力水果夹心"
赤焱焰铁板烧料理,日式铁板烧,3.2,天元四季城,32.041398,112.150771,樊城区天元四季城4楼427号（欧秀电影院）,双人餐138元起，3-4人餐318元;88代100元;,周一至周日 11:00-21:00,0710-3273387/15172675692,3153,,
WONGO王冠(五中店),甜点饮品,3.2,绿地缤纷城,32.085081,112.123367,樊城区汉江北路新五中东门斜北对面100米（惠益家超市旁）,87.9元蛋糕2选1，98元蛋糕2选1，118元蛋糕2选1，219元蛋糕2选1;,周一至周日 07:00-22:00,0710-3611827,3154,王冠蛋糕，创立于1995年，16年来，公司秉着不断创新、追求卓越的生产理念，以人为本的服务指导思想，经过全体员工的共同努力，公司规模不断发展状大，现发展有专业化中央生产厂和数十家直营连锁店，是襄樊市同行业中初具规模的食品企业。王冠蛋糕坚持客户**的理念，款式口味层出不穷，烘焙出的蛋糕面包精益求精，让人赏心悦目。,"水果蛋糕,奶油水果,卡通蛋糕,提拉米苏,纯奶油蛋糕,可爱猴蛋糕,卡通猴蛋糕,小鸡快跑,蛋糕胚,水果夹心,猕猴桃,四重奏蛋糕,水果魔方,奶黄酥,巧克力"
遇见烧烤主题餐厅,烧烤,5,文庙路/和平桥路,31.773659,111.844467,南漳县城关镇便河路黑8台球室2楼,8.8折（买单立享）;单人餐10元，双人餐49.9元，2-4人餐128元，6-8人餐199元;,16:00-01:00,0710-5465988,3144,,"五花肉,干锅鱿鱼须,烤五花肉,蒜薹炒腊肠,烤牛蹄筋,脆骨,皮蛋瘦肉粥,皮蛋豆腐,椒盐玉米,千叶豆腐,烤茄子,瘦肉,羊肉串,烤牛板筋"
滋味小厨,快餐,3.8,万达,32.06257,112.13186,樊城区万达金街近万达广场2号门,9.9元酸辣土豆丝煲仔饭，11.7元煲仔饭4选1，12.6元煲仔饭3选1，14.5元红烧鱼块煲仔饭;,周一至周日 09:00-21:00  非营业时段 2018-02-14至2018-02-22 全天,18371058568,3137,,"锅巴饭,鱼香肉丝锅巴饭,辣子鸡,小炒肉,土豆片,紫菜蛋汤,土豆丝,绿豆汤,香菇滑鸡,千叶豆腐回锅肉,牛肉火锅,粉条,金针菇,排骨火锅,米饭,香菇鸡,青椒肉丝,豆皮,白菜,辣鸡块,干锅鸡,汤泡饭"
张记全鹅宴(人民路店),火锅,4.5,东园,32.125259,112.77474,枣阳市人民路国土资源局斜对面,5-6人餐248元;,周一至周日 08:30-14:00 16:30-21:00,0710-6332858/15629300009,3129,全鹅宴是一家极具特色的鹅肉店，味道鲜美，口感香醇，是您亲朋聚会的好去处。,"鹅杂,饺子,鹅肉,凉菜,鹅肉水饺,全鹅宴,玉米粒饼,萝卜,黄瓜,鹅头,鹅掌,鹅肝,酸菜,鹅肉饺子,鹅肉串,海带,鸭肉,特色牛肉,长寿面,泡萝卜,甘蔗,豆芽,土豆,鹅血,凉拌,鹅火锅鹅肉,鸡杂炒饭,鹅火锅,鹅杂炒饭,拼盘,米饭,面条"
小付烧烤(立业路店),烧烤,3.5,樊城区,32.041739,112.139001,樊城区风华路冀家砂锅面对面,1-2人餐69元，1-2人餐82元;,周一至周四 17:00-03:00  非营业时段 2018-02-06至2018-02-28 14:00-03:00,0710-3211193,3128,小付烧烤旗舰店位于拉美步行街内，除了保持一贯的烧烤味道，还有各式粥和炒菜，广场休闲就餐的好地方(美团网摄影师：郝磊),"烤肉串,烤鲫鱼,八宝粥,虾蟹双拼粥,香烤馒头,鱿鱼鸡翅、推荐,扇贝好吃,虾球嫩嫩的,干锅虾球,1,排骨汤,呛生菜,虾蟹粥,孜然肉串,小炒肉,干锅鸡,皮蛋瘦肉粥"
亲情友情酒店,湖北菜,3.8,樊城区,32.045965,112.139645,樊城区风华路好一家宾馆旁,3-4人餐78元，10-12人餐359元，12-15人餐399元;89代100元;,周一至周日 10:00-23:00  非营业时段 2018-02-10至2018-02-23 全天,0710-3267066,3113,亲情友情酒店华丰路地段繁华，交通便利。深受消费者喜爱，店内更有众多特色菜品提供，愿与君一同，携生态之道，引领食尚，品尝美味,"秘制火焰鸡,干锅鹅翅,砂锅云南小瓜,清炒时蔬,带皮牛肉煲,金针菇,金银馒头,甲鱼土鸡火锅,手抓乳羊排,香辣排骨煲,鸡煲,鱼肉丸,重庆烤全鱼,滋补乳鸽汤,酥肉火锅,白灼基尾虾,蒜茸扇贝,铁板羊肉,红烧全鱼,小炒黑木耳,鱼香肉丝,楚香藕饼,冰镇情人果,东海长寿菜,长寿面,烤羊排,野山珍鸡汤,豆皮,大白菜"
毛家饭店(樊城一店),湘菜,4.1,火车站,32.074629,112.156742,樊城区春园东路左岸春天18号楼,5-6人餐238元，8-10人餐388元，8-10人餐488元，10-12人餐618元，12-14人餐758元;,周一至周日 09:00-14:00 16:00-21:00,0710-3228868,3113,襄阳毛家饭店是一家从事餐饮服务行业的专业酒店，以湖南湘菜为主打，附带粤菜、农家菜，还有烧腊，本地凉菜，以及糕点，燕鲍翅位菜。饭店地处襄阳市春园东路，清河二桥，与左岸春天相邻，经营面积达5000多平方米，能同时容纳1000多人进餐，拥有33个包厢以及大型停车场。大厅环境高档优雅，设施齐备，配有高端音响，适合各种大型宴会，二楼，三楼包间环境安静祥和，是商务宴会，朋友家庭聚会的优质场所。饭店以造“绿色食品，健康饮食”为经营理念，追求“环保、绿色饮食健康”为主题，以“合理价位，文化氛围”为经营特点，引领襄阳餐饮时尚，为您提供一个放心的就餐平台，让您的生活更精彩。,"农家韭菜盒,1,牛肉火锅,小炒肉,鹅肝焗藕夹,各种菜,羊肉火锅,排骨炖莲藕,毛家红烧肉,剁椒鱼头,干锅牛蛙,铁板鱿鱼须,小炒黄牛肉,白灼虾,夫妻肺片,腊香干炒金钱肚,醋椒小皮蛋,时蔬"
襄厨,湖北菜,5,万达,32.06409,112.13269,樊城区万达北路万紫千红一楼,45代50元;,周一至周日 午市 11:30-15:30,0710-3286688,3115,,
老长沙,湘菜,4.3,二汽,32.108379,112.189448,襄州区东风汽车大道中段（管委会）,45代50元;,周一至周日 11:00-20:30,0710-3321555,3089,青果大碗厨位于襄阳市高新技术产业开发区东风汽车大道中段，是全国连锁的新概念湘菜餐饮机构，鼎力缔造健康、品味、具有浓厚湖湘特色的新概念湘菜。青果大碗厨秉承传统，崇尚创新，提倡健康、洁净的饮食，餐饮用油、大米等原料均从中粮集团直接采购，蔬菜、瓜果均经过三遍以上的浸泡和清洗，消除农药残留，保证顾客的身体健康。,"坛子菜炒肉,藕带肚尖,椒麻鸡,酱椒鱼头,香芋排骨,馋嘴牛蛙,小炒黄牛肉,口味花菜,长沙臭豆腐,爽口木耳,牛三绝,椒盐河虾,醋泡花生米,尖椒鸡,口味鸡杂,韭菜烘鸡蛋,酸辣土豆丝,石锅鱼,米饭,糯米蒸南瓜,洞庭透味鱼,汽锅鱼头拌面,蒸土鸡蛋,口味有机花菜,热卤四合一,坛香肉,干锅土豆片,紫苏煎黄瓜,小炒腊猪脸,松茸菌炖土母鸡,鲜椒黑木耳,果味里脊,韭菜鸭砂锅血,豆角烧茄子,山药藕片,韭菜河虾,平锅小美蛙,家常粉蒸肉,橄榄肉丸,猪头肉炒荷包蛋,干锅烟笋熏肉,口味毛肚,粉条包,清炒时蔬,手撕包菜,面片,香焗鲳鱼配雪花牛排,清汤面"
百芬蛋糕,蛋糕,4.8,樊城区,32.052473,112.124678,樊城区春园西路14-4号,4英寸迷你小蛋糕7.2元，48元蛋糕3选1，58元蛋糕4选1，78元蛋糕4选1，78元蛋糕2选1，12英寸蛋糕99元起，108元蛋糕2选1，118元蛋糕2选1，水果蛋糕129元，14英寸蛋糕158元起，14英寸蛋糕158元起，16英寸蛋糕188元起，水果蛋糕218元，239元蛋糕2选1，4层塔架248元，6层塔架359元;,周一至周日 08:00-19:00,15997174552,3091,百芬蛋糕位于春园西路跟汉江路交叉口，好邻居购物广场左边。百芬蛋糕始终围绕客户的需求不断的创新！我们采用最好的原料，最好的服务，最优质的质量，最亲民的价格！给客户物超所值的生日蛋糕！百芬蛋糕随时恭候您的光临！,"水果夹心,寿桃蛋糕,巧克力,鸡蛋糕,猕猴桃,喜气洋洋,大蛋糕胚,彩虹芭比蛋糕"
宝岛便当(襄城店),快餐,4.2,檀溪路,32.012276,112.130167,襄城区龙虎路檀溪新居门面房,14.9代17元;,周一至周日 10:00-20:00  非营业时段 2018-02-12至2018-02-21 全天,0710-3719028/3719328,3081,,"五香肉燥饭,香酥排骨饭,红烧排骨饭,宫爆鸡丁饭,奥尔鸡翅饭,皇品叉烧饭,宝岛招牌饭,台湾香肠饭,香辣红烧鱼块,香辣鱼香肉丝,回锅烧肉饭,台湾卤肉饭,宫保鸡丁饭,黑椒牛排饭,白米饭,五香肉臊饭,鱼香肉丝饭,芹菜炒肉"
爱尚妞妞(昭明台店),甜点饮品,4.4,鼓楼,32.018017,112.15176,襄城区北街9号（昭明台隔壁）,98元蛋糕2选1，8英寸蛋糕99元起，黄桃可可118元，蟠桃贺寿119元;,,0710-3518009,3064,爱尚妞妞是襄阳市众所周知的蛋糕店，爱尚妞妞使用的原材料可以确保糕点的优良品质和口感。这是一间充满着奶油香味的温馨小屋，这里的每一个角落都荡漾着幸福和甜蜜的滋味。,"彩虹蛋糕,提拉米苏,阳光心芒,雪域鲜果,百利甜,冰力释射,摩卡曲奇,猕猴桃,小面包"
西襄生态餐厅,川菜,5,万达,32.054692,112.125862,樊城区汉江北路二十四中斜对面农业银行旁,5-7人餐168元，10-12人餐388元，12人餐498元，10-12人餐558元;,周一至周日 10:00-22:00,0710-3925666,3063,,"夹馍粉蒸肉,玉米汁,清蒸鲈鱼,排骨炖藕火锅,水煮肉片,小炒肉,蒸南瓜,孔雀开屏,排骨汤,鸭嘴鱼,黄金大饼,白灼基围虾,笋尖,青椒肉片,红烧鱼,排骨火锅,臭豆腐,排骨藕汤,葛根粉"
山城印象重庆老火锅,重庆火锅,5,万达,32.061607,112.134705,樊城区长虹北路20号（万达对面彭家老馆旁）,3-4人餐158元，6-7人餐268元;85代100元;,周一至周日 晚市 09:30-21:30,0710-3329678,3052,,
轩轩西饼屋,蛋糕,4.9,襄州,32.084923,112.205068,襄州区长安市场内（市场门口门面房）,6寸卡通蛋糕25元，45元蛋糕3选1，68元蛋糕2选1，芭比娃娃(蛋糕)88元，一心一意(水果夹心蛋糕)88元，108元蛋糕2选1，16寸三层蛋糕168元，16寸三层水果夹心208元，六层塔架358元;16.8代20元;,周一至周日 10:00-20:00,0710-2352096,3051,轩轩西饼屋蛋糕制作精美，味道可口，物美价廉。主要面向消费者供应各类面包、甜点、小点心、节日糕点类，给您的生活带来意想不到的惊喜。,"鲜奶双层蛋糕,田园风情,小点心,蛋糕胚,巧克力"
鲨鱼吃面(北街店),快餐,3.4,鼓楼,32.018968,112.150888,襄城区北街华莱士对面小吃街口,15.8元单人套餐，19.8元单人套餐，25元济州肥牛花甲面;,周一至周日 11:00-21:00  非营业时段 2018-02-15至2018-02-19 全天,13797585012,3049,,
陈小五烘焙坊(解放路店),甜点饮品,3.7,人民广场,32.043684,112.16119,樊城区解放路35中旁,滋味蛋糕25元，水果蛋糕87元，10寸生日蛋糕108元，双层生日蛋糕189元;,周一至周日 09:00-20:00,0710-3432805,3038,陈小五烘焙坊，是一家集烘焙、研发、生产、销售于一体的民营专业食品公司。公司座落于襄阳城南、美丽的岘首山下十家庙村。陈小五烘焙坊创立于1998年。自2006年3月建立现代企业公司制以来，始终坚持“靠人才强企，以科技兴企”的战略思想，秉承“恪守承诺、卓越服务、诚信合作、共创辉煌”的经营理念，让客户尽情享受绿色健康生活新食尚，以质量和诚信赢得了广大客户的信任和青睐。2010年12月陈小五商标获襄阳市知名商标殊荣。目前，陈小五烘焙坊已经发展成为拥有一家中央烘焙工厂和30家门市分店，正式员工300余人的大型西饼生产企业,"不错,奶香棒,小蛋糕,生日蛋糕8寸,雨后心情,蜂蜜麻花,巧克力,幸福味道,天使卷,毛毛虫"
阿香米线(华洋堂店),小吃快餐,3.8,华洋堂,32.05089,112.157069,樊城区长征路华洋堂百货六楼,45代50元;,周一至周日 10:00-21:00,17721115169,3035,,"香辣米线,菜品价格以店面为准"
襄阳人家酒楼,湖北菜,5,鼓楼,32.011958,112.147064,襄城区襄阳人家路天悦国际瑜伽会馆隔壁（襄阳人家饮食文化街）,每满100减5（买单立享）;8-10人餐388元，8-10人餐508元，8-10人餐688元，12-14人餐888元，14-16人餐1188元;95代100元;,周一至周日 11:00-21:00,0710-3524888/3525777,3016,襄阳人家大酒店是一家高档仿古式酒店，集住宿、餐饮、会议、娱乐为一体。酒店位于名城古襄阳西门桥护城河河畔，地处凤雏路与民主路的交叉口，背后是襄阳市第三技工学校，地理位置优越，交通便利。 襄阳人家大酒店拥有各类高档客房，包括商务标间、商务单间、豪华标间、大复式房、小复式房、豪华单间、中复式房，房间温馨舒适。同时，酒店一楼有大型棋牌室和茶座，二楼有可容纳60人的多媒体会议室。客房部右侧为酒店餐饮部，可同时容纳近千人就餐，并满足不同地域客人的口味需求。 酒店开业时间2009年05月01日，主楼高5层，附楼高5层，客房总数76间（套）。,"牛尾火锅,蒜茸开边蒸龙虾仔,美味牛蛙,香椿炒土鸡蛋,1,铁板鲈鱼,辣酒浸花螺,干锅带皮牛肉,汉江大白刁,清蒸多宝鱼,清蒸鲈鱼,基围虾,长寿面,蒜茸蒸野生扇贝,秘制烤牛排,腊肉炖鳝鱼,芥菜炖排骨,秘制酱猪手,香辣掌中宝,风味粉蒸肉,青椒烧仔鸡,锅贴馍,煲仔有机花菜,菜汁凉面,酱猪肝,时蔬一道,爽口萝卜皮,剁椒鱼头,农家大拌菜,海鲜豆腐"
